time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,0.080000668530164,1.4140978048612e-08,1.5425885986515e-08,7.8593143537636e-05,5.0955834178411e-07,-1.5286745889068e-07,-1.5286744825132e-07,5.0955834178389e-07,-1.5286745889058e-07,-1.5286744825121e-07,4.6369954687205e-06,0.0068395682956061,673240,22406,41,2
0.00025,0.00015,0.20000176304663,3.5352124714924e-08,3.8564958888134e-08,7.8593144448248e-05,1.273896438672e-06,-3.8216882249269e-07,-3.821687958896e-07,1.273896438671e-06,-3.821688224922e-07,-3.8216879588908e-07,4.6369955224466e-06,0.0068395682956061,673240,22406,41,2
0.000475,0.000225,0.38000361119507,6.7169165881313e-08,7.327512355797e-08,7.8593146999117e-05,2.4204048984827e-06,-7.2612126224134e-07,-7.2612121168246e-07,2.4204048984794e-06,-7.2612126223975e-07,-7.2612121168078e-07,4.6369956729479e-06,0.0068395682956061,673240,22406,41,2
0.0008125,0.0003375,0.65000684775891,1.1489393086117e-07,1.2534277719818e-07,7.8593153669962e-05,4.1401705457828e-06,-1.2420508091502e-06,-1.2420507226311e-06,4.1401705457737e-06,-1.2420508091457e-06,-1.2420507226264e-06,4.6369960665278e-06,0.0068395682956061,673240,22406,41,2
0.00131875,0.00050625,1.0550127473777,1.8647974897614e-07,2.0344926298359e-07,7.8593169777894e-05,6.7198256713311e-06,-2.015947125913e-06,-2.0159469854011e-06,6.7198256713078e-06,-2.0159471259016e-06,-2.0159469853891e-06,4.6369970168957e-06,0.0068395682956061,673240,22406,41,2
0.002078125,0.000759375,1.6625239475618,2.9385516820474e-07,3.2062108999472e-07,7.8593208040056e-05,1.0589323332605e-05,-3.1767960929917e-06,-3.1767958713631e-06,1.0589323332548e-05,-3.176796092964e-06,-3.1767958713339e-06,4.6369992743633e-06,0.0068395682956061,673240,22406,41,2
0.0032171875,0.0011390625,2.5737960370952,4.5491110800997e-07,4.9640547057668e-07,7.85932967914e-05,1.6393603514014e-05,-4.9180796505675e-06,-4.9180793069836e-06,1.6393603513879e-05,-4.9180796505016e-06,-4.9180793069143e-06,4.6370045106926e-06,0.0068395682956061,673240,22406,41,2
0.00492578125,0.00170859375,3.9407160724163,6.964807026929e-07,7.6014419025734e-07,7.8593500890441e-05,2.5100099588718e-05,-7.5300277279454e-06,-7.5300272007955e-06,2.5100099588402e-05,-7.5300277277913e-06,-7.5300272006337e-06,4.637016552536e-06,0.0068395682956061,673240,22406,41,2
0.007488671875,0.002562890625,5.9911229033379,1.0588011364687e-06,1.155888812654e-06,7.8593966800845e-05,3.8160014260706e-05,-1.1448001012528e-05,-1.1448000208617e-05,3.8160014259975e-05,-1.1448001012171e-05,-1.1448000208243e-05,4.6370440412499e-06,0.0068395682956061,673240,22406,41,2
0.0113330078125,0.0038443359375,9.0667934022547,1.6022064837843e-06,1.7498128993858e-06,7.8595026363853e-05,5.775027004235e-05,-1.7325076072699e-05,-1.7325074850481e-05,5.7750270040668e-05,-1.7325076071878e-05,-1.732507484962e-05,4.6371065554673e-06,0.0068395682956061,673240,22406,41,2
0.01709951171875,0.00576650390625,13.680434726184,2.4171426939565e-06,2.6414021713014e-06,7.8597430520668e-05,8.7136517252358e-05,-2.6140947726962e-05,-2.6140945870037e-05,8.7136517248495e-05,-2.6140947725074e-05,-2.6140945868062e-05,4.6372484007194e-06,0.0068395682956061,673240,22406,41,2
0.025749267578125,0.008649755859375,20.601201781808,3.6391707677732e-06,3.9803573024923e-06,7.8602880916717e-05,0.00013121783118439,-3.9365338149547e-05,-3.9365335324435e-05,0.00013121783117549,-3.9365338145189e-05,-3.9365335319892e-05,4.6375699740863e-06,0.0068395682956061,673240,22406,41,2
